"Arm","Method","ID","Description","merged_NES","meta_recovered","loso_survival","n_loso","n_leadingedge_in_meta","median_I2_leadingedge","median_signagree_leadingedge","verdict"
"deseq2","svm","GO:0045786","negative regulation of cell cycle",1.48,TRUE,3,6,136,0.41,0.667,"fragile"
"deseq2","svm","GO:0007411","axon guidance",-1.473,TRUE,6,6,51,0.234,0.833,"credible_discovery"
"deseq2","svm","GO:0010721","negative regulation of cell development",-1.471,TRUE,5,6,75,0.339,0.667,"credible_discovery"
"deseq2","svm","GO:0006836","neurotransmitter transport",-1.47,FALSE,0,6,45,0.39,0.667,"artifact_candidate"
"deseq2","svm","GO:0050803","regulation of synapse structure or activity",-1.468,TRUE,2,6,96,0.32,0.667,"fragile"
"deseq2","svm","GO:0097485","neuron projection guidance",-1.466,TRUE,6,6,51,0.234,0.833,"credible_discovery"
"deseq2","svm","GO:0010976","positive regulation of neuron projection development",-1.463,FALSE,0,6,57,0.139,0.667,"artifact_candidate"
"deseq2","svm","GO:0000723","telomere maintenance",1.46,TRUE,6,6,61,0.38,0.667,"credible_discovery"
"deseq2","svm","GO:0032200","telomere organization",1.46,TRUE,6,6,61,0.38,0.667,"credible_discovery"
"deseq2","svm","GO:0009743","response to carbohydrate",-1.459,FALSE,0,6,52,0.392,0.667,"artifact_candidate"
"deseq2","svm","GO:0043414","macromolecule methylation",1.458,TRUE,6,6,49,0.408,0.667,"credible_discovery"
"deseq2","svm","GO:1903034","regulation of response to wounding",-1.458,TRUE,6,6,65,0.381,0.667,"credible_discovery"
"deseq2","svm","GO:0001678","intracellular glucose homeostasis",-1.449,FALSE,0,6,37,0.285,0.667,"artifact_candidate"
"deseq2","svm","GO:0044782","cilium organization",1.443,TRUE,6,6,136,0.29,0.667,"credible_discovery"
"deseq2","svm","GO:0050767","regulation of neurogenesis",-1.436,FALSE,0,6,102,0.437,0.667,"artifact_candidate"
"deseq2","svm","GO:0031099","regeneration",-1.415,TRUE,5,6,62,0.294,0.667,"credible_discovery"
"deseq2","svm","GO:0044772","mitotic cell cycle phase transition",1.41,FALSE,0,6,132,0.469,0.667,"artifact_candidate"
"deseq2","svm","GO:0072001","renal system development",-1.408,TRUE,6,6,107,0.364,0.667,"credible_discovery"
"deseq2","svm","GO:1901888","regulation of cell junction assembly",-1.407,FALSE,0,6,76,0.389,0.667,"artifact_candidate"
"deseq2","svm","GO:0050769","positive regulation of neurogenesis",-1.404,FALSE,0,6,69,0.446,0.667,"artifact_candidate"
"deseq2","svm","GO:0002790","peptide secretion",-1.401,FALSE,0,6,53,0.241,0.667,"artifact_candidate"
"deseq2","svm","GO:0001822","kidney development",-1.396,TRUE,6,6,104,0.378,0.667,"credible_discovery"
"deseq2","svm","GO:0048771","tissue remodeling",-1.395,TRUE,6,6,73,0.373,0.667,"credible_discovery"
"deseq2","svm","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",-1.383,TRUE,6,6,104,0.383,0.667,"credible_discovery"
"deseq2","svm","GO:0098771","inorganic ion homeostasis",-1.382,TRUE,5,6,113,0.425,0.667,"credible_discovery"
"deseq2","svm","GO:0009416","response to light stimulus",-1.376,FALSE,0,6,74,0.448,0.667,"artifact_candidate"
"deseq2","svm","GO:0031346","positive regulation of cell projection organization",-1.36,TRUE,2,6,102,0.342,0.667,"fragile"
"deseq2","svm","GO:0048511","rhythmic process",-1.356,TRUE,3,6,61,0.635,0.667,"fragile"
"deseq2","svm","GO:0015833","peptide transport",-1.354,FALSE,0,6,58,0.27,0.667,"artifact_candidate"
"deseq2","svm","GO:0006869","lipid transport",-1.349,FALSE,0,6,140,0.595,0.667,"artifact_candidate"
"deseq2","svm","GO:0040013","negative regulation of locomotion",-1.321,TRUE,6,6,72,0.34,0.667,"credible_discovery"
"deseq2","svm","GO:0009914","hormone transport",-1.307,FALSE,0,6,77,0.422,0.667,"artifact_candidate"
"deseq2","glm","GO:0006270","DNA replication initiation",1.976,FALSE,0,6,14,0.312,0.584,"artifact_candidate"
"deseq2","glm","GO:0031000","response to caffeine",1.952,FALSE,0,6,6,0.284,0.667,"artifact_candidate"
"deseq2","glm","GO:0015802","basic amino acid transport",-1.944,TRUE,4,6,10,0.46,0.667,"fragile"
"deseq2","glm","GO:0097090","presynaptic membrane organization",-1.934,TRUE,5,6,4,0.063,0.75,"credible_discovery"
"deseq2","glm","GO:1902950","regulation of dendritic spine maintenance",-1.911,FALSE,0,6,5,0.615,0.833,"artifact_candidate"
"deseq2","glm","GO:0031652","positive regulation of heat generation",-1.899,TRUE,4,6,6,0.333,0.833,"fragile"
"deseq2","glm","GO:0002883","regulation of hypersensitivity",-1.885,TRUE,6,6,6,0.516,0.833,"fragile"
"deseq2","glm","GO:0044070","regulation of monoatomic anion transport",-1.882,TRUE,0,6,13,0.515,0.667,"fragile"
"deseq2","glm","GO:0060055","angiogenesis involved in wound healing",-1.875,TRUE,6,6,15,0,0.833,"credible_discovery"
"deseq2","glm","GO:0001964","startle response",-1.869,FALSE,0,6,11,0.237,0.667,"artifact_candidate"
"deseq2","glm","GO:0060343","trabecula formation",-1.867,FALSE,0,6,11,0.679,0.667,"artifact_candidate"
"deseq2","glm","GO:0160257","complement activation, GZMK pathway",-1.863,TRUE,4,6,7,0.797,0.667,"fragile"
"deseq2","glm","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",-1.86,FALSE,0,6,5,0.776,0.667,"artifact_candidate"
"deseq2","glm","GO:0001660","fever generation",-1.854,TRUE,6,6,7,0.44,0.833,"credible_discovery"
"deseq2","glm","GO:0042670","retinal cone cell differentiation",-1.854,FALSE,0,6,7,0.564,0.667,"artifact_candidate"
"deseq2","glm","GO:0071578","zinc ion import across plasma membrane",-1.852,FALSE,0,6,10,0.548,0.667,"artifact_candidate"
"deseq2","glm","GO:0044341","sodium-dependent phosphate transport",1.834,TRUE,4,6,5,0.693,0.833,"fragile"
"deseq2","glm","GO:0006303","double-strand break repair via nonhomologous end joining",1.833,TRUE,6,6,40,0.268,0.667,"credible_discovery"
"deseq2","glm","GO:0030202","heparin proteoglycan metabolic process",-1.833,FALSE,0,6,10,0.254,0.667,"artifact_candidate"
"deseq2","glm","GO:0031650","regulation of heat generation",-1.822,TRUE,4,6,7,0.666,0.833,"fragile"
"deseq2","glm","GO:0035589","G protein-coupled purinergic nucleotide receptor signaling pathway",-1.817,TRUE,6,6,9,0.369,0.833,"credible_discovery"
"deseq2","glm","GO:0099612","protein localization to axon",-1.815,FALSE,0,6,4,0.444,0.667,"artifact_candidate"
"deseq2","glm","GO:0006261","DNA-templated DNA replication",1.806,FALSE,0,6,41,0.467,0.667,"artifact_candidate"
"deseq2","glm","GO:0033260","nuclear DNA replication",1.805,FALSE,0,6,15,0.411,0.667,"artifact_candidate"
"deseq2","glm","GO:0007632","visual behavior",-1.803,FALSE,0,6,25,0.48,0.667,"artifact_candidate"
"deseq2","glm","GO:0014047","glutamate secretion",-1.802,TRUE,3,6,12,0.564,0.833,"fragile"
"deseq2","glm","GO:0006271","DNA strand elongation involved in DNA replication",1.801,FALSE,0,6,11,0.572,0.5,"artifact_candidate"
"deseq2","glm","GO:0017038","protein import",1.798,FALSE,0,6,6,0.543,0.667,"artifact_candidate"
"deseq2","glm","GO:0035771","interleukin-4-mediated signaling pathway",-1.798,FALSE,0,6,4,0.39,0.833,"artifact_candidate"
"deseq2","glm","GO:1902931","negative regulation of alcohol biosynthetic process",-1.796,TRUE,2,6,7,0.653,0.667,"fragile"
"deseq2","glm","GO:0006284","base-excision repair",1.793,FALSE,0,6,22,0.304,0.667,"artifact_candidate"
"deseq2","glm","GO:0060009","Sertoli cell development",1.783,FALSE,0,6,10,0.314,0.667,"artifact_candidate"
"deseq2","glm","GO:0021979","hypothalamus cell differentiation",-1.782,TRUE,1,6,3,0.29,0.833,"fragile"
"deseq2","glm","GO:0072376","protein activation cascade",-1.78,TRUE,6,6,14,0.635,0.833,"fragile"
"deseq2","glm","GO:0060693","regulation of branching involved in salivary gland morphogenesis",-1.777,FALSE,0,6,7,0.584,0.667,"artifact_candidate"
"deseq2","glm","GO:1902745","positive regulation of lamellipodium organization",-1.772,FALSE,0,6,12,0.341,0.667,"artifact_candidate"
"deseq2","glm","GO:0044786","cell cycle DNA replication",1.771,FALSE,0,6,16,0.439,0.584,"artifact_candidate"
"deseq2","glm","GO:0034616","response to laminar fluid shear stress",-1.77,FALSE,0,6,9,0,0.667,"artifact_candidate"
"deseq2","glm","GO:0016579","protein deubiquitination",1.765,TRUE,6,6,54,0.318,0.667,"credible_discovery"
"deseq2","glm","GO:0001905","activation of membrane attack complex",-1.763,TRUE,2,6,10,0.362,0.75,"fragile"
"deseq2","glm","GO:0032835","glomerulus development",-1.758,TRUE,6,6,32,0.494,0.75,"credible_discovery"
"deseq2","glm","GO:0070664","negative regulation of leukocyte proliferation",-1.758,TRUE,6,6,22,0.467,0.833,"credible_discovery"
"deseq2","glm","GO:0009820","alkaloid metabolic process",-1.757,FALSE,0,6,9,0.806,0.667,"artifact_candidate"
"deseq2","glm","GO:0070192","chromosome organization involved in meiotic cell cycle",1.755,FALSE,0,6,15,0.318,0.667,"artifact_candidate"
"deseq2","glm","GO:0015838","amino-acid betaine transport",-1.752,FALSE,0,6,7,0.681,0.667,"artifact_candidate"
"deseq2","glm","GO:0071542","dopaminergic neuron differentiation",-1.748,FALSE,0,6,9,0.483,0.833,"artifact_candidate"
"deseq2","glm","GO:0009100","glycoprotein metabolic process",-1.747,TRUE,6,6,122,0.436,0.667,"credible_discovery"
"deseq2","glm","GO:0002710","negative regulation of T cell mediated immunity",-1.746,TRUE,3,6,10,0.549,0.75,"fragile"
"deseq2","glm","GO:0031077","post-embryonic camera-type eye development",-1.744,FALSE,0,6,6,0.556,0.833,"artifact_candidate"
"deseq2","glm","GO:0042749","regulation of circadian sleep/wake cycle",-1.744,TRUE,5,6,6,0.731,0.667,"fragile"
"deseq2","glm","GO:0071257","cellular response to electrical stimulus",-1.74,FALSE,0,6,2,0.802,0.75,"artifact_candidate"
"deseq2","glm","GO:0002885","positive regulation of hypersensitivity",-1.736,TRUE,6,6,5,0.503,0.833,"fragile"
"deseq2","glm","GO:1990822","basic amino acid transmembrane transport",-1.735,TRUE,3,6,7,0.488,0.833,"fragile"
"deseq2","glm","GO:1902969","mitotic DNA replication",1.735,FALSE,0,6,9,0.388,0.667,"artifact_candidate"
"deseq2","glm","GO:0045023","G0 to G1 transition",1.73,TRUE,6,6,14,0.469,0.667,"credible_discovery"
"deseq2","glm","GO:0061042","vascular wound healing",-1.73,TRUE,6,6,9,0,0.833,"credible_discovery"
"deseq2","glm","GO:0010332","response to gamma radiation",1.73,TRUE,3,6,18,0.336,0.667,"fragile"
"deseq2","glm","GO:0099545","trans-synaptic signaling by trans-synaptic complex",-1.727,TRUE,3,6,9,0.126,0.667,"fragile"
"deseq2","glm","GO:0043407","negative regulation of MAP kinase activity",-1.72,FALSE,0,6,13,0.361,0.667,"artifact_candidate"
"deseq2","glm","GO:0007158","neuron cell-cell adhesion",-1.719,TRUE,5,6,8,0.267,0.667,"credible_discovery"
"deseq2","glm","GO:0015808","L-alanine transport",-1.715,FALSE,0,6,4,0.545,0.75,"artifact_candidate"
"deseq2","glm","GO:0050655","dermatan sulfate proteoglycan metabolic process",-1.712,TRUE,3,6,10,0.176,0.833,"fragile"
"deseq2","glm","GO:0014046","dopamine secretion",-1.711,TRUE,2,6,11,0.69,0.667,"fragile"
"deseq2","glm","GO:0071480","cellular response to gamma radiation",1.711,FALSE,0,6,13,0.388,0.667,"artifact_candidate"
"deseq2","glm","GO:0015849","organic acid transport",-1.706,TRUE,6,6,97,0.591,0.667,"fragile"
"deseq2","glm","GO:0015844","monoamine transport",-1.705,TRUE,3,6,22,0.534,0.667,"fragile"
"deseq2","glm","GO:0032945","negative regulation of mononuclear cell proliferation",-1.704,TRUE,6,6,21,0.446,0.833,"credible_discovery"
"deseq2","glm","GO:0006516","glycoprotein catabolic process",-1.697,TRUE,6,6,16,0.292,0.75,"credible_discovery"
"deseq2","glm","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus",-1.695,FALSE,0,6,20,0.3,0.75,"artifact_candidate"
"deseq2","glm","GO:0050432","catecholamine secretion",-1.695,FALSE,0,6,16,0.619,0.667,"artifact_candidate"
"deseq2","glm","GO:0098815","modulation of excitatory postsynaptic potential",-1.693,FALSE,0,6,11,0.368,0.833,"artifact_candidate"
"deseq2","glm","GO:0007622","rhythmic behavior",-1.693,FALSE,0,6,17,0.771,0.667,"artifact_candidate"
"deseq2","glm","GO:0015872","dopamine transport",-1.691,TRUE,2,6,13,0.635,0.667,"fragile"
"deseq2","glm","GO:0042130","negative regulation of T cell proliferation",-1.689,TRUE,6,6,18,0.487,0.75,"credible_discovery"
"deseq2","glm","GO:0006400","tRNA modification",1.687,TRUE,6,6,41,0.319,0.667,"credible_discovery"
"deseq2","glm","GO:0051937","catecholamine transport",-1.684,FALSE,0,6,18,0.587,0.667,"artifact_candidate"
"deseq2","glm","GO:0006835","dicarboxylic acid transport",-1.683,TRUE,6,6,27,0.591,0.667,"fragile"
"deseq2","glm","GO:1902751","positive regulation of cell cycle G2/M phase transition",1.683,FALSE,0,6,10,0.537,0.5,"artifact_candidate"
"deseq2","glm","GO:0046942","carboxylic acid transport",-1.682,TRUE,6,6,97,0.591,0.667,"fragile"
"deseq2","glm","GO:0035994","response to muscle stretch",1.682,FALSE,0,6,8,0.287,0.75,"artifact_candidate"
"deseq2","glm","GO:0009101","glycoprotein biosynthetic process",-1.679,TRUE,6,6,101,0.473,0.667,"credible_discovery"
"deseq2","glm","GO:0043038","amino acid activation",1.679,TRUE,6,6,22,0.464,0.667,"credible_discovery"
"deseq2","glm","GO:0060291","long-term synaptic potentiation",-1.675,FALSE,0,6,24,0.186,0.667,"artifact_candidate"
"deseq2","glm","GO:0015850","organic hydroxy compound transport",-1.674,TRUE,5,6,66,0.603,0.667,"fragile"
"deseq2","glm","GO:0072337","modified amino acid transport",-1.671,TRUE,4,6,13,0.671,0.667,"fragile"
"deseq2","glm","GO:0006260","DNA replication",1.669,TRUE,5,6,82,0.419,0.667,"credible_discovery"
"deseq2","glm","GO:0015807","L-amino acid transport",-1.669,TRUE,5,6,37,0.566,0.667,"fragile"
"deseq2","glm","GO:0015837","amine transport",-1.664,TRUE,6,6,25,0.583,0.667,"fragile"
"deseq2","glm","GO:0051154","negative regulation of striated muscle cell differentiation",-1.658,FALSE,0,6,14,0.151,0.667,"artifact_candidate"
"deseq2","glm","GO:2000463","positive regulation of excitatory postsynaptic potential",-1.657,FALSE,0,6,6,0.063,0.833,"artifact_candidate"
"deseq2","glm","GO:0007259","cell surface receptor signaling pathway via JAK-STAT",-1.657,TRUE,6,6,34,0.392,0.833,"credible_discovery"
"deseq2","glm","GO:0051952","regulation of amine transport",-1.645,TRUE,6,6,22,0.619,0.667,"fragile"
"deseq2","glm","GO:0016202","regulation of striated muscle tissue development",1.645,FALSE,0,6,13,0.204,0.667,"artifact_candidate"
"deseq2","glm","GO:0071479","cellular response to ionizing radiation",1.643,FALSE,0,6,28,0.472,0.667,"artifact_candidate"
"deseq2","glm","GO:0036297","interstrand cross-link repair",1.636,FALSE,0,6,12,0.378,0.667,"artifact_candidate"
"deseq2","glm","GO:0035773","insulin secretion involved in cellular response to glucose stimulus",-1.632,FALSE,0,6,22,0.3,0.667,"artifact_candidate"
"deseq2","glm","GO:0097696","cell surface receptor signaling pathway via STAT",-1.629,TRUE,6,6,38,0.338,0.833,"credible_discovery"
"deseq2","glm","GO:0042982","amyloid precursor protein metabolic process",-1.615,TRUE,5,6,30,0.414,0.667,"credible_discovery"
"deseq2","glm","GO:1903409","reactive oxygen species biosynthetic process",-1.613,TRUE,3,6,18,0.595,0.667,"fragile"
"deseq2","glm","GO:0072006","nephron development",-1.611,TRUE,6,6,47,0.364,0.833,"credible_discovery"
"deseq2","glm","GO:0045744","negative regulation of G protein-coupled receptor signaling pathway",-1.611,FALSE,0,6,22,0.341,0.833,"artifact_candidate"
"deseq2","glm","GO:0050810","regulation of steroid biosynthetic process",-1.607,FALSE,0,6,38,0.653,0.667,"artifact_candidate"
"deseq2","glm","GO:0045765","regulation of angiogenesis",-1.602,TRUE,6,6,108,0.427,0.833,"credible_discovery"
"deseq2","glm","GO:1901342","regulation of vasculature development",-1.601,TRUE,6,6,110,0.427,0.833,"credible_discovery"
"deseq2","glm","GO:0008277","regulation of G protein-coupled receptor signaling pathway",-1.596,TRUE,4,6,38,0.217,0.833,"fragile"
"deseq2","glm","GO:0051963","regulation of synapse assembly",-1.593,FALSE,0,6,34,0.048,0.667,"artifact_candidate"
"deseq2","glm","GO:0043535","regulation of blood vessel endothelial cell migration",-1.591,TRUE,6,6,21,0.34,0.833,"credible_discovery"
"deseq2","glm","GO:0006029","proteoglycan metabolic process",-1.589,TRUE,6,6,41,0.241,0.833,"credible_discovery"
"deseq2","glm","GO:0032370","positive regulation of lipid transport",-1.584,TRUE,5,6,31,0.527,0.667,"fragile"
"deseq2","glm","GO:0016525","negative regulation of angiogenesis",-1.579,TRUE,6,6,41,0.349,0.667,"credible_discovery"
"deseq2","glm","GO:0010594","regulation of endothelial cell migration",-1.577,TRUE,6,6,71,0.458,0.667,"credible_discovery"
"deseq2","glm","GO:0015800","acidic amino acid transport",-1.569,TRUE,5,6,25,0.536,0.667,"fragile"
"deseq2","glm","GO:0030316","osteoclast differentiation",-1.566,TRUE,6,6,36,0.358,0.833,"credible_discovery"
"deseq2","glm","GO:0070646","protein modification by small protein removal",1.563,TRUE,6,6,61,0.341,0.667,"credible_discovery"
"deseq2","glm","GO:0071774","response to fibroblast growth factor",-1.554,FALSE,0,6,24,0.368,0.667,"artifact_candidate"
"deseq2","glm","GO:0099565","chemical synaptic transmission, postsynaptic",-1.547,FALSE,0,6,21,0.264,0.833,"artifact_candidate"
"deseq2","glm","GO:0034341","response to type II interferon",-1.542,TRUE,6,6,40,0.509,0.75,"fragile"
"deseq2","glm","GO:0043405","regulation of MAP kinase activity",-1.539,FALSE,0,6,41,0.6,0.667,"artifact_candidate"
"deseq2","glm","GO:0043542","endothelial cell migration",-1.535,TRUE,6,6,96,0.453,0.667,"credible_discovery"
"deseq2","glm","GO:0010721","negative regulation of cell development",-1.533,TRUE,5,6,70,0.334,0.75,"credible_discovery"
"deseq2","glm","GO:0015718","monocarboxylic acid transport",-1.525,TRUE,4,6,48,0.551,0.667,"fragile"
"deseq2","glm","GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",-1.5,TRUE,6,6,62,0.478,0.667,"credible_discovery"
"deseq2","glm","GO:0008306","associative learning",-1.5,FALSE,0,6,29,0.373,0.667,"artifact_candidate"
"deseq2","glm","GO:1904018","positive regulation of vasculature development",-1.498,TRUE,6,6,67,0.47,0.833,"credible_discovery"
"deseq2","glm","GO:0006836","neurotransmitter transport",-1.495,FALSE,0,6,47,0.422,0.667,"artifact_candidate"
"deseq2","glm","GO:0008033","tRNA processing",1.495,TRUE,5,6,55,0.314,0.667,"credible_discovery"
"deseq2","glm","GO:1903034","regulation of response to wounding",-1.488,TRUE,6,6,83,0.458,0.667,"credible_discovery"
"deseq2","glm","GO:0048167","regulation of synaptic plasticity",-1.488,FALSE,0,6,56,0.25,0.667,"artifact_candidate"
"deseq2","glm","GO:0010212","response to ionizing radiation",1.485,TRUE,4,6,45,0.446,0.667,"fragile"
"deseq2","glm","GO:0016485","protein processing",-1.476,TRUE,5,6,82,0.374,0.667,"credible_discovery"
"deseq2","glm","GO:1901987","regulation of cell cycle phase transition",1.472,TRUE,5,6,150,0.457,0.667,"credible_discovery"
"deseq2","glm","GO:1902749","regulation of cell cycle G2/M phase transition",1.459,FALSE,0,6,39,0.447,0.667,"artifact_candidate"
"deseq2","glm","GO:0060048","cardiac muscle contraction",1.458,FALSE,0,6,25,0.488,0.667,"artifact_candidate"
